,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
0.2413,0.388656156,0.453432183,0.518208209,0.582984235,0.647760261,0.712536287,0.777312313,0.842088339,0.906864365,0.971640391,1.036416417,1.101192443,1.165968469,1.230744495,1.295520521
0.25908,0.292455158,0.341197684,0.389940211,0.438682737,0.487425264,0.53616779,0.584910316,0.633652843,0.682395369,0.731137895,0.779880422,0.828622948,0.877365474,0.926108001,0.974850527
0.27686,0.224261117,0.26163797,0.299014823,0.336391675,0.373768528,0.411145381,0.448522234,0.485899087,0.52327594,0.560652792,0.598029645,0.635406498,0.672783351,0.710160204,0.747537056
0.29464,0.174834854,0.203973997,0.233113139,0.262252281,0.291391424,0.320530566,0.349669708,0.378808851,0.407947993,0.437087136,0.466226278,0.49536542,0.524504563,0.553643705,0.582782847
0.31242,0.138305524,0.161356445,0.184407366,0.207458286,0.230509207,0.253560128,0.276611048,0.299661969,0.32271289,0.34576381,0.368814731,0.391865652,0.414916572,0.437967493,0.461018414
0.13462,6.017938612,7.020928381,8.023918149,9.026907918,5.463373217,5.91876927,6.360588317,6.789428609,7.205853758,7.610395209,8.0035545,8.38580534,8.757595508,9.119348608,9.471465678
0.1524,3.663922089,4.274575771,4.885229452,5.495883134,6.106536816,6.717190497,7.327844179,7.93849786,8.549151542,9.159805223,9.770458905,5.105558465,5.331916741,5.552164115,5.766544751
0.17018,2.356416314,2.749152367,3.141888419,3.534624472,3.927360524,4.320096576,4.712832629,5.105568681,5.498304734,5.891040786,6.283776838,6.676512891,7.069248943,7.461984996,7.854721048
0.18796,1.583522916,1.847443402,2.111363888,2.375284374,2.639204861,2.903125347,3.167045833,3.430966319,3.694886805,3.958807291,4.222727777,4.486648263,4.750568749,5.014489235,5.278409721
0.20574,1.10309053,1.286938952,1.470787373,1.654635795,1.838484216,2.022332638,2.20618106,2.390029481,2.573877903,2.757726325,2.941574746,3.125423168,3.30927159,3.493120011,3.676968433
0.22352,0.791809199,0.923777399,1.055745599,1.187713799,1.319681999,1.451650199,1.583618398,1.715586598,1.847554798,1.979522998,2.111491198,2.243459398,2.375427598,2.507395798,2.639363997
