Curve,Extension,Force
1,0,0.7
1,0.0075,0.8
1,0.015,0.8
1,0.0225,0.8
1,0.03,0.9
1,0.0375,1
1,0.045,1
1,0.0525,1
1,0.06,1.1
1,0.0675,1.2
1,0.075,1.2
1,0.0825,1.2
1,0.09,1.3
1,0.0975,1.4
1,0.105,1.4
1,0.1125,1.4
1,0.12,1.5
1,0.1275,1.5
1,0.135,1.6
1,0.1425,1.6
1,0.15,1.7
1,0.1575,1.7
1,0.165,1.8
1,0.1725,1.8
1,0.18,1.8
1,0.1875,1.8
1,0.195,1.8
1,0.2025,1.9
1,0.21,1.9
1,0.2175,1.9
1,0.225,1.9
1,0.2325,1.9
1,0.24,1.9
1,0.2475,1.9
1,0.255,1.9
1,0.2625,1.9
1,0.27,1.9
1,0.2775,1.9
1,0.285,2
1,0.2925,2
1,0.3,2.1
1,0.3075,2.2
1,0.315,2.2
1,0.3225,2.2
1,0.33,2.3
1,0.3375,2.3
1,0.345,2.3
1,0.3525,2.3
1,0.36,2.3
1,0.3675,2.3
1,0.375,2.3
1,0.3825,2.3
1,0.39,2.3
1,0.3975,2.3
1,0.405,2.3
1,0.4125,2.3
1,0.42,2.3
1,0.4275,2.3
1,0.435,2.3
1,0.4425,2.3
1,0.45,2.3
1,0.4575,2.4
1,0.465,2.4
1,0.4725,2.4
1,0.48,2.4
1,0.4875,2.4
1,0.495,2.4
1,0.5025,2.5
1,0.51,2.5
1,0.5175,2.5
1,0.525,2.6
1,0.5325,2.6
1,0.54,2.6
1,0.5475,2.9
1,0.555,3
1,0.5625,3.1
1,0.57,3.2
1,0.5775,3.2
1,0.585,3.1
1,0.5925,3
1,0.6,2.9
1,0.6075,2.8
1,0.615,2.8
1,0.6225,2.8
1,0.63,2.8
1,0.6375,2.7
1,0.645,2.6
1,0.6525,2.5
1,0.66,2.5
1,0.6675,2.5
1,0.675,2.4
1,0.6825,2.4
1,0.69,2.4
1,0.6975,2.4
1,0.705,2.3
1,0.7125,2.3
1,0.72,2.3
1,0.7275,2.3
1,0.735,2.3
1,0.7425,2.3
1,0.75,2.3
1,0.7575,2.3
1,0.765,2.3
1,0.7725,2.3
1,0.78,2.3
1,0.7875,2.3
1,0.795,2.3
1,0.8025,2.3
1,0.81,2.3
1,0.8175,2.3
1,0.825,2.3
1,0.8325,2.3
1,0.84,2.3
1,0.8475,2.3
1,0.855,2.3
1,0.8625,2.3
1,0.87,2.3
1,0.8775,2.3
1,0.885,2.3
1,0.8925,2.3
1,0.9,2.3
1,0.9075,2.3
1,0.915,2.4
1,0.9225,2.4
1,0.93,2.4
1,0.9375,2.4
1,0.945,2.4
1,0.9525,2.5
1,0.96,2.5
1,0.9675,2.5
1,0.975,2.6
1,0.9825,2.6
1,0.99,2.6
1,0.9975,2.6
1,1.005,2.7
1,1.0125,2.8
1,1.02,3
1,1.0275,3.2
1,1.035,3.4
1,1.0425,3.6
1,1.05,4
1,1.0575,4.2
1,1.065,4.3
1,1.0725,4.5
1,1.08,5
1,1.0875,5.2
1,1.095,5.3
1,1.1025,5.5
1,1.11,6.1
1,1.1175,6.4
1,1.125,6.6
1,1.1325,6.9
1,1.14,7.7
1,1.1475,7.9
1,1.155,8.2
1,1.1625,8.4
1,1.17,8.6
1,1.1775,8.8
1,1.185,9
1,1.1925,9.2
1,1.2,9.3
1,1.2075,9.4
1,1.215,9.5
1,1.2225,9.5
1,1.23,9.6
1,1.2375,9.8
1,1.245,9.8
1,1.2525,9.9
1,1.26,9.9
1,1.2675,9.9
1,1.275,9.9
1,1.2825,9.9
1,1.29,10
1,1.2975,10.1
1,1.305,10.2
1,1.3125,10.3
1,1.32,10.9
1,1.3275,11.4
1,1.335,12
1,1.3425,12.6
1,1.35,14.2
1,1.3575,14.7
1,1.365,15.3
1,1.3725,15.8
1,1.38,17.4
1,1.3875,18
1,1.395,18.6
1,1.4025,19.2
1,1.41,21.2
1,1.4175,21.9
1,1.425,22.5
1,1.4325,23.2
1,1.44,24.2
1,1.4475,25.2
1,1.455,26.2
1,1.4625,27.3
1,1.47,28.3
1,1.4775,29.2
1,1.485,30.2
1,1.4925,31.2
1,1.5,28.4
1,1.5075,27.8
1,1.515,27.2
1,1.5225,26.6
1,1.53,29.2
1,1.5375,30
1,1.545,30.7
1,1.5525,31.5
1,1.56,33
1,1.5675,34.4
1,1.575,35.8
1,1.5825,37.1
1,1.59,38.4
1,1.5975,39.8
1,1.605,41.1
1,1.6125,42.4
1,1.62,43.6
1,1.6275,44.9
1,1.635,46.2
1,1.6425,47.4
1,1.65,48.5
1,1.6575,49.6
1,1.665,50.6
1,1.6725,51.6
1,1.68,52.6
1,1.6875,53.7
1,1.695,54.8
1,1.7025,55.8
1,1.71,57
1,1.7175,58.1
1,1.725,59.2
1,1.7325,60.4
1,1.74,61.5
1,1.7475,62.6
1,1.755,63.3
1,1.7625,64.1
1,1.77,64.8
1,1.7775,65.8
1,1.785,66.8
1,1.7925,67.7
1,1.8,68.7
1,1.8075,70.3
1,1.815,71
1,1.8225,71.6
1,1.83,72.3
1,1.8375,73
1,1.845,73.4
1,1.8525,73.9
1,1.86,74.3
1,1.8675,75.5
1,1.875,75.8
1,1.8825,76.1
1,1.89,76.4
1,1.8975,77.2
1,1.905,77.4
1,1.9125,77.5
1,1.92,77.7
1,1.9275,78
1,1.935,78.2
1,1.9425,78.4
1,1.95,78.7
1,1.9575,79.1
1,1.965,79.2
1,1.9725,79.4
1,1.98,79.5
1,1.9875,79.8
1,1.995,79.9
1,2.0025,79.9
1,2.01,80
1,2.0175,80.2
1,2.025,80.3
1,2.0325,80.4
1,2.04,80.5
1,2.0475,80.6
1,2.055,80.7
1,2.0625,80.8
1,2.07,81
1,2.0775,81
1,2.085,81.1
1,2.0925,81.2
1,2.1,81.2
1,2.1075,81.2
1,2.115,81.2
1,2.1225,81.2
1,2.13,81.3
1,2.1375,81.5
1,2.145,81.5
1,2.1525,81.6
1,2.16,81.6
1,2.1675,81.6
1,2.175,81.6
1,2.1825,81.6
1,2.19,81.7
1,2.1975,81.8
1,2.205,82
1,2.2125,82.1
1,2.22,82.4
1,2.2275,81.2
1,2.235,80.1
1,2.2425,78.9
1,2.25,77.8
1,2.2575,76.6
1,2.265,73.8
1,2.2725,71.1
1,2.28,68
1,2.2875,67.4
1,2.295,66.8
1,2.3025,66.2
1,2.31,65.1
1,2.3175,64.8
1,2.325,64.5
1,2.3325,64.2
1,2.34,63.2
1,2.3475,62.9
1,2.355,62.6
1,2.3625,62.3
1,2.37,61.8
1,2.3775,61.4
1,2.385,61.2
1,2.3925,61
1,2.4,60.7
1,2.4075,60.5
1,2.415,60.4
1,2.4225,60.3
1,2.43,60.2
1,2.4375,60.2
1,2.445,60.2
1,2.4525,60.2
1,2.46,60.2
1,2.4675,60.2
1,2.475,60.1
1,2.4825,60.1
1,2.49,60
1,2.4975,59.8
1,2.505,59.6
1,2.5125,59.4
1,2.52,59.3
1,2.5275,59.2
1,2.535,59.1
1,2.5425,59
1,2.55,59
1,2.5575,58.9
1,2.565,58.8
1,2.5725,58.8
1,2.58,58.8
1,2.5875,58.9
1,2.595,59.1
1,2.6025,59.3
1,2.61,59.8
1,2.6175,60.2
1,2.625,60.8
1,2.6325,61.4
1,2.64,62
1,2.6475,62.6
1,2.655,63.3
1,2.6625,64
1,2.67,64.8
1,2.6775,65.6
1,2.685,66.4
1,2.6925,67.1
1,2.7,67.8
1,2.7075,68.6
1,2.715,69.1
1,2.7225,69.6
1,2.73,70.1
1,2.7375,71.5
1,2.745,72.2
1,2.7525,72.8
1,2.76,73.5
1,2.7675,74.2
1,2.775,74.7
1,2.7825,75.2
1,2.79,75.7
1,2.7975,77.2
1,2.805,77.7
1,2.8125,78.2
1,2.82,78.7
1,2.8275,79.9
1,2.835,77.6
1,2.8425,75.2
1,2.85,72.8
1,2.8575,70.5
1,2.865,66.9
1,2.8725,63.4
1,2.88,59.8
1,2.8875,59.9
1,2.895,60.1
1,2.9025,60.3
1,2.91,60.5
1,2.9175,61
1,2.925,61.1
1,2.9325,61.3
1,2.94,61.4
1,2.9475,61.8
1,2.955,61.9
1,2.9625,61.9
1,2.97,62
1,2.9775,62.1
1,2.985,62.1
1,2.9925,62.2
1,3,62.3
1,3.0075,62.4
1,3.015,62.4
1,3.0225,62.5
1,3.03,62.6
1,3.0375,62.7
1,3.045,62.7
1,3.0525,62.8
1,3.06,62.8
1,3.0675,62.8
1,3.075,62.9
1,3.0825,62.9
1,3.09,62.9
1,3.0975,62.9
1,3.105,63
1,3.1125,63
1,3.12,63
1,3.1275,63
1,3.135,63
1,3.1425,63
1,3.15,63
1,3.1575,62.9
1,3.165,62.8
1,3.1725,62.8
1,3.18,62.7
1,3.1875,62.6
1,3.195,62.6
1,3.2025,62.5
1,3.21,62.3
1,3.2175,62.3
1,3.225,62.2
1,3.2325,62.2
1,3.24,61.9
1,3.2475,61.8
1,3.255,61.7
1,3.2625,61.6
1,3.27,61.4
1,3.2775,61.3
1,3.285,61.2
1,3.2925,61
1,3.3,60.8
1,3.3075,60.6
1,3.315,60.5
1,3.3225,60.3
1,3.33,60.1
1,3.3375,59.9
1,3.345,59.7
1,3.3525,59.5
1,3.36,59.1
1,3.3675,59
1,3.375,58.8
1,3.3825,58.7
1,3.39,58.4
1,3.3975,58.2
1,3.405,58
1,3.4125,57.8
1,3.42,57.6
1,3.4275,57.3
1,3.435,57
1,3.4425,56.7
1,3.45,56.4
1,3.4575,56.2
1,3.465,55.9
1,3.4725,55.7
1,3.48,55.4
1,3.4875,55
1,3.495,54.8
1,3.5025,54.7
1,3.51,54.6
1,3.5175,54.4
1,3.525,54.2
1,3.5325,53.9
1,3.54,53.6
1,3.5475,53.4
1,3.555,53.1
1,3.5625,52.8
1,3.57,52.5
1,3.5775,52.2
1,3.585,52
1,3.5925,51.7
1,3.6,51.5
1,3.6075,51.1
1,3.615,50.8
1,3.6225,50.4
1,3.63,50
1,3.6375,49.2
1,3.645,48.9
1,3.6525,48.7
1,3.66,48.4
1,3.6675,47.6
1,3.675,47.2
1,3.6825,46.8
1,3.69,46.5
1,3.6975,46.2
1,3.705,45.9
1,3.7125,45.7
1,3.72,45.4
1,3.7275,44.6
1,3.735,44.4
1,3.7425,44.2
1,3.75,44
1,3.7575,43.8
1,3.765,43.5
1,3.7725,43.2
1,3.78,43
1,3.7875,42.6
1,3.795,42.5
1,3.8025,42.4
1,3.81,42.3
1,3.8175,41.9
1,3.825,41.8
1,3.8325,41.7
1,3.84,41.6
1,3.8475,41.3
1,3.855,41.2
1,3.8625,41.1
1,3.87,41
1,3.8775,40.9
1,3.885,40.8
1,3.8925,40.7
1,3.9,40.5
1,3.9075,40.4
1,3.915,40.3
1,3.9225,40.2
1,3.93,40.1
1,3.9375,40
1,3.945,40
1,3.9525,39.9
1,3.96,39.8
1,3.9675,39.7
1,3.975,39.7
1,3.9825,39.6
1,3.99,39.6
1,3.9975,39.5
1,4.005,39.5
1,4.0125,39.4
1,4.02,39.2
1,4.0275,39.1
1,4.035,39
1,4.0425,38.9
1,4.05,38.8
1,4.0575,38.7
1,4.065,38.6
1,4.0725,38.5
1,4.08,38.4
1,4.0875,38.3
1,4.095,38.2
1,4.1025,38.2
1,4.11,38
1,4.1175,38
1,4.125,38
1,4.1325,38
1,4.14,37.8
1,4.1475,37.8
1,4.155,37.7
1,4.1625,37.7
1,4.17,37.6
1,4.1775,37.6
1,4.185,37.6
1,4.1925,37.6
1,4.2,37.5
1,4.2075,37.6
1,4.215,37.6
1,4.2225,37.7
1,4.23,37.7
1,4.2375,37.8
1,4.245,37.9
1,4.2525,38
1,4.26,38.3
1,4.2675,38.4
1,4.275,38.4
1,4.2825,38.5
1,4.29,38.7
1,4.2975,38.8
1,4.305,38.9
1,4.3125,39
1,4.32,39.2
1,4.3275,39.3
1,4.335,39.5
1,4.3425,39.7
1,4.35,39.8
1,4.3575,40
1,4.365,40.2
1,4.3725,40.4
1,4.38,40.5
1,4.3875,40.7
1,4.395,40.8
1,4.4025,40.9
1,4.41,41
1,4.4175,41.2
1,4.425,41.3
1,4.4325,41.4
1,4.44,41.6
1,4.4475,41.8
1,4.455,42
1,4.4625,42.1
1,4.47,42.3
1,4.4775,42.5
1,4.485,42.6
1,4.4925,42.8
1,4.5,42.9
1,4.5075,43.2
1,4.515,43.3
1,4.5225,43.4
1,4.53,43.6
1,4.5375,43.7
1,4.545,44
1,4.5525,44.3
1,4.56,44.4
1,4.5675,44.6
1,4.575,44.8
1,4.5825,45
1,4.59,45.1
1,4.5975,45.2
1,4.605,45.3
1,4.6125,45.3
1,4.62,45.4
1,4.6275,45.6
1,4.635,45.6
1,4.6425,45.7
1,4.65,45.7
1,4.6575,46
1,4.665,46.1
1,4.6725,46.1
1,4.68,46.2
1,4.6875,46.3
1,4.695,46.3
1,4.7025,46.4
1,4.71,46.5
1,4.7175,46.5
1,4.725,46.5
1,4.7325,46.6
1,4.74,46.6
1,4.7475,46.6
1,4.755,46.6
1,4.7625,46.6
1,4.77,46.6
1,4.7775,46.6
1,4.785,46.6
1,4.7925,46.6
1,4.8,46.6
1,4.8075,46.6
1,4.815,46.6
1,4.8225,46.6
1,4.83,46.6
1,4.8375,46.6
1,4.845,46.7
1,4.8525,46.7
1,4.86,46.8
1,4.8675,46.8
1,4.875,46.8
1,4.8825,46.8
1,4.89,46.8
1,4.8975,46.8
1,4.905,46.8
1,4.9125,46.8
1,4.92,46.8
1,4.9275,46.8
1,4.935,46.9
1,4.9425,46.9
1,4.95,46.9
1,4.9575,46.9
1,4.965,46.9
1,4.9725,46.9
1,4.98,46.9
1,4.9875,46.8
1,4.995,46.8
1,5.0025,46.8
1,5.01,46.8
1,5.0175,46.8
1,5.025,46.9
1,5.0325,46.9
1,5.04,46.8
1,5.0475,46.8
1,5.055,46.9
1,5.0625,46.9
1,5.07,46.9
1,5.0775,46.9
1,5.085,46.9
1,5.0925,46.9
1,5.1,46.9
1,5.1075,46.9
1,5.115,46.9
1,5.1225,46.9
1,5.13,46.9
1,5.1375,47
1,5.145,47
1,5.1525,47
1,5.16,47
1,5.1675,47
1,5.175,47
1,5.1825,47.1
1,5.19,47.1
1,5.1975,47.1
1,5.205,47
1,5.2125,47
1,5.22,47
1,5.2275,47.1
1,5.235,47
1,5.2425,47
1,5.25,47
1,5.2575,47
1,5.265,47
1,5.2725,47
1,5.28,47
1,5.2875,47
1,5.295,47.1
1,5.3025,47.1
1,5.31,47.1
1,5.3175,47.1
1,5.325,47.1
1,5.3325,47.1
1,5.34,47.1
1,5.3475,47.1
1,5.355,47
1,5.3625,47
1,5.37,47
1,5.3775,47.1
1,5.385,47.1
1,5.3925,47.1
1,5.4,47.1
1,5.4075,47.1
1,5.415,47.1
1,5.4225,47
1,5.43,47
1,5.4375,47
1,5.445,47
1,5.4525,47
1,5.46,47
1,5.4675,47
1,5.475,47
1,5.4825,47
1,5.49,47
1,5.4975,47
1,5.505,47
1,5.5125,46.9
1,5.52,46.9
1,5.5275,46.8
1,5.535,46.8
1,5.5425,46.7
1,5.55,46.7
1,5.5575,46.7
1,5.565,46.7
1,5.5725,46.7
1,5.58,46.7
1,5.5875,46.7
1,5.595,46.8
1,5.6025,46.8
1,5.61,46.8
1,5.6175,46.7
1,5.625,46.7
1,5.6325,46.7
1,5.64,46.7
1,5.6475,46.7
1,5.655,46.7
1,5.6625,46.7
1,5.67,46.7
1,5.6775,46.6
1,5.685,46.6
1,5.6925,46.6
1,5.7,46.6
1,5.7075,46.6
1,5.715,46.6
1,5.7225,46.6
1,5.73,46.6
1,5.7375,46.6
1,5.745,46.6
1,5.7525,46.5
1,5.76,46.5
1,5.7675,46.5
1,5.775,46.5
1,5.7825,46.5
1,5.79,46.4
1,5.7975,46.3
1,5.805,46.3
1,5.8125,46.4
1,5.82,46.4
1,5.8275,46.4
1,5.835,46.4
1,5.8425,46.4
1,5.85,46.3
1,5.8575,46.3
1,5.865,46.2
1,5.8725,46.2
1,5.88,46.2
1,5.8875,46.2
1,5.895,46.2
1,5.9025,46.1
1,5.91,46.1
1,5.9175,46.1
1,5.925,46.1
1,5.9325,46.1
1,5.94,46.1
1,5.9475,46.1
1,5.955,46.1
1,5.9625,46.1
1,5.97,46
1,5.9775,46
1,5.985,46
1,5.9925,46
1,6,46
1,6.0075,46
1,6.015,46
1,6.0225,46
1,6.03,46
1,6.0375,46
1,6.045,46
1,6.0525,46
1,6.06,46.1
1,6.0675,46.1
1,6.075,46.2
1,6.0825,46.2
1,6.09,46.2
1,6.0975,46.3
1,6.105,46.4
1,6.1125,46.4
1,6.12,46.5
1,6.1275,46.5
1,6.135,46.6
1,6.1425,46.6
1,6.15,46.7
1,6.1575,46.8
1,6.165,46.8
1,6.1725,46.8
1,6.18,46.9
1,6.1875,47
1,6.195,47
1,6.2025,47.1
1,6.21,47.2
1,6.2175,47.2
1,6.225,47.2
1,6.2325,47.3
1,6.24,47.4
1,6.2475,47.4
1,6.255,47.6
1,6.2625,47.7
1,6.27,47.8
1,6.2775,47.8
1,6.285,47.8
1,6.2925,47.9
1,6.3,48
1,6.3075,48
1,6.315,48
1,6.3225,48.1
1,6.33,48.1
1,6.3375,48.3
1,6.345,48.4
1,6.3525,48.4
1,6.36,48.5
1,6.3675,48.6
1,6.375,48.7
1,6.3825,48.7
1,6.39,48.8
1,6.3975,49
1,6.405,49
1,6.4125,49.1
1,6.42,49.1
1,6.4275,49.2
1,6.435,49.3
1,6.4425,49.3
1,6.45,49.4
1,6.4575,49.6
1,6.465,49.7
1,6.4725,49.7
1,6.48,49.8
1,6.4875,49.9
1,6.495,50
1,6.5025,50
1,6.51,50.1
1,6.5175,50.2
1,6.525,50.3
1,6.5325,50.3
1,6.54,50.4
1,6.5475,50.5
1,6.555,50.5
1,6.5625,50.6
1,6.57,50.6
1,6.5775,50.7
1,6.585,50.8
1,6.5925,50.8
1,6.6,50.9
1,6.6075,50.9
1,6.615,51
1,6.6225,51
1,6.63,51.2
1,6.6375,51.2
1,6.645,51.3
1,6.6525,51.3
1,6.66,51.4
1,6.6675,51.5
1,6.675,51.6
1,6.6825,51.7
1,6.69,51.8
1,6.6975,51.9
1,6.705,51.9
1,6.7125,52
1,6.72,52
1,6.7275,52
1,6.735,52.1
1,6.7425,52.1
1,6.75,52.2
1,6.7575,52.2
1,6.765,52.2
1,6.7725,52.2
1,6.78,52.3
1,6.7875,52.3
1,6.795,52.3
1,6.8025,52.3
1,6.81,52.4
1,6.8175,52.4
1,6.825,52.5
1,6.8325,52.6
1,6.84,52.6
1,6.8475,52.6
1,6.855,52.7
1,6.8625,52.7
1,6.87,52.7
1,6.8775,52.7
1,6.885,52.8
1,6.8925,52.8
1,6.9,52.8
1,6.9075,52.8
1,6.915,52.8
1,6.9225,52.8
1,6.93,52.8
1,6.9375,52.8
1,6.945,52.8
1,6.9525,52.9
1,6.96,52.9
1,6.9675,53
1,6.975,53
1,6.9825,53
1,6.99,53
1,6.9975,53
1,7.005,53
1,7.0125,53
1,7.02,53
1,7.0275,53
1,7.035,53
1,7.0425,53
1,7.05,53
1,7.0575,53.1
1,7.065,53.1
1,7.0725,53.1
1,7.08,53.1
1,7.0875,53.1
1,7.095,53.1
1,7.1025,53.1
1,7.11,53.1
1,7.1175,53.1
1,7.125,53.1
1,7.1325,53.1
1,7.14,53.1
1,7.1475,53
1,7.155,52.9
1,7.1625,52.8
1,7.17,52.8
1,7.1775,52.7
1,7.185,52.6
1,7.1925,52.4
1,7.2,52.2
1,7.2075,52.1
1,7.215,51.9
1,7.2225,51.7
1,7.23,51.6
1,7.2375,51.4
1,7.245,51.3
1,7.2525,51.3
1,7.26,51.2
1,7.2675,51.2
1,7.275,51.3
1,7.2825,51.4
1,7.29,51.4
1,7.2975,51.6
1,7.305,51.7
1,7.3125,51.8
1,7.32,51.9
1,7.3275,52.2
1,7.335,52.4
1,7.3425,52.5
1,7.35,52.6
1,7.3575,52.7
1,7.365,52.8
1,7.3725,52.8
1,7.38,52.9
1,7.3875,53.2
1,7.395,53.3
1,7.4025,53.4
1,7.41,53.5
1,7.4175,53.6
1,7.425,53.7
1,7.4325,53.8
1,7.44,53.9
1,7.4475,54.1
1,7.455,54.1
1,7.4625,54.2
1,7.47,54.2
1,7.4775,54.5
1,7.485,54.5
1,7.4925,54.6
1,7.5,54.6
2,0,0.375
2,0.008,0.5
2,0.016,0.5
2,0.024,0.625
2,0.032,0.75
2,0.04,0.75
2,0.048,0.875
2,0.056,1
2,0.064,1
2,0.072,1.125
2,0.08,1.25
2,0.088,1.25
2,0.096,1.375
2,0.104,1.5
2,0.112,1.5
2,0.12,1.625
2,0.128,1.625
2,0.136,1.625
2,0.144,1.75
2,0.152,1.75
2,0.16,1.75
2,0.168,1.75
2,0.176,1.75
2,0.184,1.75
2,0.192,1.75
2,0.2,1.75
2,0.208,1.75
2,0.216,1.75
2,0.224,1.75
2,0.232,1.75
2,0.24,1.75
2,0.248,1.75
2,0.256,1.75
2,0.264,1.75
2,0.272,1.75
2,0.28,1.75
2,0.288,1.875
2,0.296,1.875
2,0.304,1.875
2,0.312,1.875
2,0.32,2
2,0.328,2
2,0.336,2.125
2,0.344,2.125
2,0.352,2.25
2,0.36,2.25
2,0.368,2.25
2,0.376,2.25
2,0.384,2.375
2,0.392,2.375
2,0.4,2.375
2,0.408,2.375
2,0.416,2.375
2,0.424,2.5
2,0.432,2.5
2,0.44,2.5
2,0.448,2.5
2,0.456,2.5
2,0.464,2.625
2,0.472,2.625
2,0.48,2.625
2,0.488,2.625
2,0.496,2.625
2,0.504,2.625
2,0.512,2.625
2,0.52,2.75
2,0.528,2.75
2,0.536,2.75
2,0.544,2.75
2,0.552,2.875
2,0.56,3
2,0.568,3
2,0.576,3.125
2,0.584,3.25
2,0.592,3.5
2,0.6,3.625
2,0.608,3.75
2,0.616,4
2,0.624,4.25
2,0.632,4.5
2,0.64,4.625
2,0.648,5
2,0.656,5.375
2,0.664,5.5
2,0.672,5.5
2,0.68,5.625
2,0.688,5.875
2,0.696,6
2,0.704,6
2,0.712,6
2,0.72,6.125
2,0.728,5.125
2,0.736,4
2,0.744,3
2,0.752,2
2,0.76,2.125
2,0.768,2.125
2,0.776,2.125
2,0.784,2.125
2,0.792,2.25
2,0.8,2.25
2,0.808,2.25
2,0.816,2.25
2,0.824,2.25
2,0.832,2.25
2,0.84,2.25
2,0.848,2.25
2,0.856,2.25
2,0.864,2.25
2,0.872,2.25
2,0.88,2.25
2,0.888,2.25
2,0.896,2.25
2,0.904,2.375
2,0.912,2.375
2,0.92,2.375
2,0.928,2.375
2,0.936,2.375
2,0.944,2.375
2,0.952,2.5
2,0.96,2.75
2,0.968,3
2,0.976,3.125
2,0.984,3.25
2,0.992,3.375
2,1,3.5
2,1.008,4
2,1.016,4.25
2,1.024,4.5
2,1.032,4.75
2,1.04,5
2,1.048,5.5
2,1.056,5.625
2,1.064,5.875
2,1.072,6
2,1.08,6.375
2,1.088,6.75
2,1.096,6.875
2,1.104,7.125
2,1.112,7.25
2,1.12,7.875
2,1.128,8.25
2,1.136,8.5
2,1.144,8.625
2,1.152,8.875
2,1.16,9
2,1.168,9.25
2,1.176,9.375
2,1.184,9.5
2,1.192,9.75
2,1.2,9.75
2,1.208,9.875
2,1.216,9.875
2,1.224,10
2,1.232,10
2,1.24,10
2,1.248,10
2,1.256,10
2,1.264,10
2,1.272,10.125
2,1.28,10.25
2,1.288,11
2,1.296,11.375
2,1.304,11.875
2,1.312,12.25
2,1.32,12.875
2,1.328,13.5
2,1.336,14.25
2,1.344,14.875
2,1.352,12.375
2,1.36,11.25
2,1.368,10.25
2,1.376,11.625
2,1.384,12.125
2,1.392,12.625
2,1.4,13.125
2,1.408,14.75
2,1.416,15.375
2,1.424,15.875
2,1.432,16.5
2,1.44,18.5
2,1.448,19.5
2,1.456,20.5
2,1.464,21.5
2,1.472,22.5
2,1.48,23.5
2,1.488,24.5
2,1.496,25.125
2,1.504,25.75
2,1.512,26.375
2,1.52,28.375
2,1.528,30.375
2,1.536,31.125
2,1.544,31.875
2,1.552,32.625
2,1.56,35
2,1.568,35.875
2,1.576,36.625
2,1.584,37.5
2,1.592,38.75
2,1.6,40
2,1.608,42.625
2,1.616,43.875
2,1.624,45.25
2,1.632,46.5
2,1.64,47.75
2,1.648,48.5
2,1.656,49.375
2,1.664,50.125
2,1.672,52.25
2,1.68,53.375
2,1.688,54.5
2,1.696,57
2,1.704,57.875
2,1.712,58.75
2,1.72,59.625
2,1.728,62.375
2,1.736,63.25
2,1.744,64.125
2,1.752,65
2,1.76,66.25
2,1.768,67.625
2,1.776,69
2,1.784,70.25
2,1.792,71.625
2,1.8,73
2,1.808,75.5
2,1.816,76.75
2,1.824,77.875
2,1.832,79.125
2,1.84,80.375
2,1.848,81.75
2,1.856,83
2,1.864,84.25
2,1.872,85.625
2,1.88,87
2,1.888,88.25
2,1.896,89.5
2,1.904,90.75
2,1.912,92
2,1.92,93.125
2,1.928,94.125
2,1.936,95.25
2,1.944,96.25
2,1.952,97.25
2,1.96,98
2,1.968,98.75
2,1.976,99.375
2,1.984,100
2,1.992,100.5
2,2,101.125
2,2.008,101.5
2,2.016,101.75
2,2.024,102.125
2,2.032,102.5
2,2.04,102.625
2,2.048,102.625
2,2.056,102.5
2,2.064,102.5
2,2.072,102.25
2,2.08,101.875
2,2.088,101.625
2,2.096,101.375
2,2.104,101.125
2,2.112,100.875
2,2.12,100.625
2,2.128,100.375
2,2.136,100.25
2,2.144,100
2,2.152,99.875
2,2.16,99.75
2,2.168,99.25
2,2.176,99
2,2.184,98.875
2,2.192,98.625
2,2.2,98.5
2,2.208,98.375
2,2.216,98.75
2,2.224,99.25
2,2.232,100
2,2.24,100.875
2,2.248,101.875
2,2.256,102.875
2,2.264,104
2,2.272,105.125
2,2.28,106.25
2,2.288,107.375
2,2.296,108.375
2,2.304,109.375
2,2.312,110.25
2,2.32,111.25
2,2.328,112.875
2,2.336,113.125
2,2.344,113.25
2,2.352,113.5
2,2.36,112.5
2,2.368,111.625
2,2.376,107.875
2,2.384,104.125
2,2.392,97.75
2,2.4,91.375
2,2.408,85.625
2,2.416,79.875
2,2.424,77
2,2.432,74
2,2.44,71.125
2,2.448,68.25
2,2.456,66.875
2,2.464,65.5
2,2.472,64.5
2,2.48,63.375
2,2.488,61.875
2,2.496,61.625
2,2.504,61.5
2,2.512,61.25
2,2.52,61.625
2,2.528,61.875
2,2.536,62.125
2,2.544,62.375
2,2.552,62.75
2,2.56,63.25
2,2.568,64.125
2,2.576,64.5
2,2.584,64.875
2,2.592,65.25
2,2.6,65.625
2,2.608,65.875
2,2.616,66
2,2.624,66.25
2,2.632,66.875
2,2.64,67.625
2,2.648,68.125
2,2.656,68.625
2,2.664,69
2,2.672,69.5
2,2.68,69.875
2,2.688,71.25
2,2.696,71.625
2,2.704,72
2,2.712,72.375
2,2.72,73.5
2,2.728,73.875
2,2.736,74.25
2,2.744,74.5
2,2.752,74.875
2,2.76,75.25
2,2.768,75.75
2,2.776,76
2,2.784,76.25
2,2.792,76.625
2,2.8,77
2,2.808,77.5
2,2.816,77.625
2,2.824,77.75
2,2.832,77.875
2,2.84,78.25
2,2.848,78.375
2,2.856,78.625
2,2.864,78.75
2,2.872,79
2,2.88,79.25
2,2.888,79.5
2,2.896,79.75
2,2.904,79.875
2,2.912,80.125
2,2.92,80.375
2,2.928,80.625
2,2.936,80.75
2,2.944,80.75
2,2.952,80.875
2,2.96,81
2,2.968,81
2,2.976,81.125
2,2.984,81.125
2,2.992,81.25
2,3,81.25
2,3.008,81.375
2,3.016,81.375
2,3.024,81.375
2,3.032,81.375
2,3.04,81.375
2,3.048,81.25
2,3.056,81.25
2,3.064,81.25
2,3.072,81.125
2,3.08,81
2,3.088,81
